date,price,type,bedrooms
2019-11-05,671000,house,3
2019-11-05,725000,house,3
2019-11-05,735000,house,5
2019-11-05,735000,house,3
2019-11-05,785000,house,3
2019-11-05,810000,house,5
2019-11-05,828500,house,3
2019-11-05,830000,house,4
2019-11-05,870000,house,3
2019-11-05,955000,house,3
2019-11-05,965000,house,4
2019-11-05,995000,house,4
2019-11-05,995000,house,4
2019-11-05,1040000,house,4
2019-11-05,1050000,house,4
2019-11-05,1075000,house,4
2019-11-05,1123000,house,3
2019-11-05,1255000,house,4
2019-11-05,1260000,house,2
2019-11-05,1308000,house,4
2019-11-05,1400000,house,5
2019-11-05,1495000,house,4
2019-11-05,1660000,house,4
2019-11-05,1810000,house,3
2019-11-06,640000,house,4
2019-11-07,604000,house,4
2019-11-07,605000,house,4
2019-11-07,625000,house,3
2019-11-07,650000,house,3
2019-11-07,661000,house,2
2019-11-07,803000,house,4
2019-11-07,1840000,house,5
2019-11-08,465000,house,0
2019-11-08,525000,house,4
2019-11-08,685000,house,4
2019-11-08,808000,house,5
2019-11-08,950000,house,2
2019-11-08,960000,house,4
2019-11-09,405000,house,3
2019-11-09,412500,house,3
2019-11-09,428000,house,3
2019-11-09,459000,house,3
2019-11-09,650000,house,4
2019-11-09,697000,house,4
2019-11-09,749000,house,4
2019-11-09,820000,house,4
2019-11-09,830000,house,4
2019-11-09,1170000,house,4
2019-11-10,405000,house,3
2019-11-10,465000,house,3
2019-11-10,485000,house,3
2019-11-10,559950,house,4
2019-11-10,590000,house,3
2019-11-10,605000,house,3
2019-11-10,615000,house,4
2019-11-10,617100,house,3
2019-11-10,770000,house,5
2019-11-10,790000,house,4
2019-11-10,800000,house,3
2019-11-10,1100000,house,5
2019-11-10,1210000,house,4
2019-11-10,1320000,house,4
2019-11-11,440000,house,3
2019-11-11,555000,house,4
2019-11-11,640000,house,4
2019-11-11,745000,house,5
2019-11-11,818000,house,4
2019-11-11,1530000,house,4
2019-11-11,3625000,house,5
2019-11-12,460500,house,3
2019-11-12,468000,house,3
2019-11-12,580000,house,3
2019-11-12,585000,house,4
2019-11-12,605000,house,3
2019-11-12,621000,house,3
2019-11-12,632000,house,3
2019-11-12,632500,house,3
2019-11-12,635000,house,4
2019-11-12,655000,house,3
2019-11-12,657000,house,4
2019-11-12,715000,house,4
2019-11-12,720000,house,4
2019-11-12,730000,house,4
2019-11-12,740000,house,3
2019-11-12,750000,house,5
2019-11-12,770000,house,4
2019-11-12,790000,house,4
2019-11-12,790000,house,5
2019-11-12,826000,house,3
2019-11-12,828000,house,4
2019-11-12,850000,house,3
2019-11-12,940000,house,4
2019-11-12,955000,house,4
2019-11-12,970000,house,2
2019-11-12,1020000,house,3
2019-11-12,1030000,house,4
2019-11-12,1120000,house,5
2019-11-12,1122000,house,5
2019-11-12,1380000,house,5
2019-11-12,1655000,house,4
2019-11-13,780000,house,3
2019-11-14,395000,house,3
2019-11-14,478000,house,3
2019-11-14,510000,house,3
2019-11-14,543000,house,3
2019-11-14,560000,house,4
2019-11-14,607000,house,3
2019-11-14,640000,house,3
2019-11-14,680000,house,4
2019-11-14,685000,house,4
2019-11-14,700000,house,4
2019-11-14,741000,house,3
2019-11-14,765000,house,4
2019-11-14,765000,house,5
2019-11-14,850000,house,5
2019-11-15,469000,house,4
2019-11-15,624950,house,4
2019-11-15,640000,house,3
2019-11-15,755000,house,4
2019-11-16,351500,house,2
2019-11-16,415500,house,2
2019-11-16,471000,house,3
2019-11-16,499000,house,4
2019-11-16,550000,house,5
2019-11-16,680000,house,5
2019-11-16,770000,house,5
2019-11-16,780000,house,3
2019-11-16,1040000,house,4
2019-11-16,1253000,house,3
2019-11-17,410000,house,3
2019-11-17,416000,house,3
2019-11-17,435000,house,2
2019-11-17,450000,house,3
2019-11-17,499000,house,3
2019-11-17,500000,house,3
2019-11-17,502000,house,3
2019-11-17,535000,house,3
2019-11-17,537500,house,4
2019-11-17,543000,house,3
2019-11-17,570000,house,3
2019-11-17,575000,house,3
2019-11-17,667000,house,4
2019-11-17,707000,house,3
2019-11-17,845000,house,4
2019-11-17,845000,house,4
2019-11-17,865000,house,3
2019-11-17,880000,house,4
2019-11-18,380000,house,3
2019-11-18,383000,house,3
2019-11-18,400000,house,2
2019-11-18,435000,house,3
2019-11-18,480000,house,3
2019-11-18,515000,house,3
2019-11-18,520000,house,4
2019-11-18,532000,house,3
2019-11-18,537000,house,3
2019-11-18,545000,house,4
2019-11-18,580000,house,4
2019-11-18,595000,house,3
2019-11-18,595000,house,5
2019-11-18,705000,house,4
2019-11-18,720000,house,4
2019-11-18,750000,house,3
2019-11-18,1130000,house,5
2019-11-18,1220000,house,4
2019-11-18,1260000,house,3
2019-11-19,467000,house,3
2019-11-19,495000,house,3
2019-11-19,555000,house,3
2019-11-19,556000,house,3
2019-11-19,559000,house,4
2019-11-19,560000,house,4
2019-11-19,565000,house,4
2019-11-19,570000,house,3
2019-11-19,570500,house,4
2019-11-19,585000,house,4
2019-11-19,648000,house,3
2019-11-19,651000,house,4
2019-11-19,657000,house,4
2019-11-19,690000,house,4
2019-11-19,725000,house,3
2019-11-19,750000,house,4
2019-11-19,765000,house,4
2019-11-19,765000,house,4
2019-11-19,815000,house,4
2019-11-19,840000,house,4
2019-11-19,852000,house,3
2019-11-19,905000,house,3
2019-11-19,920000,house,4
2019-11-19,955000,house,5
2019-11-19,1180000,house,4
2019-11-19,1200000,house,4
2019-11-19,1210000,house,3
2019-11-19,1215000,house,3
2019-11-19,1356000,house,5
2019-11-19,6480000,house,3
2019-11-20,5475000,house,5
2019-11-21,405000,house,3
2019-11-21,425000,house,3
2019-11-21,442000,house,3
2019-11-21,690000,house,4
2019-11-21,720000,house,3
2019-11-21,815000,house,4
2019-11-22,369000,house,3
2019-11-22,407000,house,3
2019-11-22,465000,house,3
2019-11-22,475000,house,3
2019-11-22,485000,house,3
2019-11-22,640000,house,4
2019-11-22,730000,house,4
2019-11-22,800000,house,4
2019-11-22,830000,house,4
2019-11-23,441000,house,2
2019-11-23,505000,house,3
2019-11-23,545000,house,4
2019-11-23,600000,house,4
2019-11-23,612000,house,4
2019-11-23,631000,house,4
2019-11-23,639888,house,4
2019-11-23,840000,house,3
2019-11-24,405000,house,3
2019-11-24,422500,house,2
2019-11-24,480000,house,3
2019-11-24,503500,house,3
2019-11-24,517500,house,3
2019-11-24,585000,house,5
2019-11-24,595000,house,4
2019-11-24,605000,house,3
2019-11-24,620000,house,4
2019-11-24,620500,house,3
2019-11-24,780000,house,5
2019-11-24,800000,house,4
2019-11-24,930000,house,4
2019-11-24,985000,house,4
2019-11-25,366000,house,3
2019-11-25,453000,house,3
2019-11-25,460000,house,3
2019-11-25,475000,house,3
2019-11-25,496000,house,3
2019-11-25,500000,house,3
2019-11-25,650450,house,4
2019-11-25,652000,house,3
2019-11-25,656000,house,4
2019-11-25,660000,house,5
2019-11-25,676500,house,3
2019-11-25,705000,house,4
2019-11-25,750000,house,4
2019-11-25,753500,house,4
2019-11-25,880000,house,5
2019-11-25,1230000,house,4
2019-11-25,1285000,house,5
2019-11-25,1300000,house,5
2019-11-25,1415000,house,4
2019-11-26,445000,house,4
2019-11-26,452000,house,3
2019-11-26,500000,house,3
2019-11-26,510000,house,3
2019-11-26,535000,house,3
2019-11-26,575000,house,4
2019-11-26,606000,house,3
2019-11-26,607000,house,3
2019-11-26,625000,house,3
2019-11-26,669000,house,3
2019-11-26,700000,house,5
2019-11-26,705000,house,3
2019-11-26,780000,house,3
2019-11-26,842000,house,4
2019-11-26,952000,house,3
2019-11-26,970000,house,4
2019-11-26,1005000,house,4
2019-11-26,1045000,house,5
2019-11-26,1100000,house,3
2019-11-26,1175000,house,4
2019-11-26,1200000,house,5
2019-11-26,1220500,house,4
2019-11-26,1295000,house,4
2019-11-26,1720000,house,4
2019-11-26,1910000,house,5
2019-11-26,2520000,house,4
2019-11-26,4417000,house,3
2019-11-27,428000,house,3
2019-11-28,500000,house,3
2019-11-28,505000,house,3
2019-11-28,516000,house,3
2019-11-28,540000,house,4
2019-11-28,570000,house,4
2019-11-28,600000,house,4
2019-11-28,622000,house,4
2019-11-28,622000,house,3
2019-11-28,625000,house,4
2019-11-28,665000,house,3
2019-11-28,690000,house,4
2019-11-28,700000,house,3
2019-11-28,750000,house,4
2019-11-29,290000,house,1
2019-11-29,370000,house,3
2019-11-29,502500,house,3
2019-11-29,510000,house,3
2019-11-29,515000,house,3
2019-11-29,530000,house,3
2019-11-29,710000,house,4
2019-11-29,765000,house,4
2019-11-30,390000,house,3
2019-11-30,428500,house,3
2019-11-30,490000,house,3
2019-11-30,520000,house,3
2019-11-30,535000,house,3
2019-11-30,567000,house,4
2019-11-30,584000,house,4
2019-11-30,600000,house,4
2019-11-30,910000,house,4
2019-11-30,1475000,house,4
2019-12-01,385000,house,2
2019-12-01,445000,house,3
2019-12-01,495000,house,3
2019-12-01,578000,house,3
2019-12-01,600000,house,3
2019-12-01,810000,house,4
2019-12-01,1020000,house,4
2019-12-01,1180000,house,4
2019-12-02,415000,house,2
2019-12-02,446000,house,3
2019-12-02,450000,house,3
2019-12-02,485000,house,3
2019-12-02,501000,house,3
2019-12-02,510000,house,3
2019-12-02,536500,house,3
2019-12-02,655000,house,4
2019-12-02,675000,house,4
2019-12-02,715000,house,5
2019-12-02,718000,house,5
2019-12-02,850000,house,4
2019-12-02,870000,house,4
2019-12-02,945000,house,4
2019-12-02,1393000,house,5
2019-12-03,437000,house,2
2019-12-03,455000,house,3
2019-12-03,470000,house,3
2019-12-03,490000,house,3
2019-12-03,505000,house,3
2019-12-03,530000,house,4
2019-12-03,545000,house,3
2019-12-03,565000,house,3
2019-12-03,650000,house,4
2019-12-03,667000,house,3
2019-12-03,670000,house,3
2019-12-03,693000,house,4
2019-12-03,710000,house,3
2019-12-03,730000,house,4
2019-12-03,736000,house,3
2019-12-03,743000,house,4
2019-12-03,750000,house,3
2019-12-03,875000,house,4
2019-12-03,900000,house,5
2019-12-03,940000,house,4
2019-12-03,1070000,house,4
2019-12-03,1098000,house,3
2019-12-03,1200000,house,5
2019-12-03,1310000,house,5
2019-12-03,1370000,house,3
2019-12-04,752500,house,3
2019-12-05,358500,house,2
2019-12-05,403000,house,3
2019-12-05,557000,house,3
2019-12-05,565000,house,4
2019-12-05,635000,house,4
2019-12-05,880000,house,5
2019-12-05,1270000,house,3
2019-12-06,305000,house,2
2019-12-06,451000,house,3
2019-12-06,602500,house,3
2019-12-06,635000,house,4
2019-12-06,670000,house,4
2019-12-06,680000,house,4
2019-12-06,730000,house,4
2019-12-06,780000,house,5
2019-12-06,800000,house,4
2019-12-07,350000,house,3
2019-12-07,425000,house,3
2019-12-07,433500,house,3
2019-12-07,442000,house,3
2019-12-07,475000,house,3
2019-12-07,540000,house,4
2019-12-07,575500,house,4
2019-12-07,595000,house,3
2019-12-07,775000,house,4
2019-12-07,794000,house,3
2019-12-07,796000,house,3
2019-12-07,890000,house,4
2019-12-08,493750,house,3
2019-12-08,572500,house,3
2019-12-08,627000,house,4
2019-12-08,679000,house,4
2019-12-08,695000,house,3
2019-12-08,714000,house,3
2019-12-08,765000,house,5
2019-12-09,387500,house,3
2019-12-09,405000,house,2
2019-12-09,435000,house,3
2019-12-09,472000,house,3
2019-12-09,480000,house,3
2019-12-09,510000,house,3
2019-12-09,535000,house,3
2019-12-09,595000,house,3
2019-12-09,600000,house,4
2019-12-09,605000,house,4
2019-12-09,605000,house,4
2019-12-09,605000,house,4
2019-12-09,630000,house,4
2019-12-09,650000,house,4
2019-12-09,760000,house,5
2019-12-09,1000000,house,3
2019-12-10,473000,house,4
2019-12-10,575000,house,4
2019-12-10,610000,house,3
2019-12-10,640000,house,3
2019-12-10,660000,house,4
2019-12-10,662500,house,4
2019-12-10,670000,house,4
2019-12-10,670000,house,3
2019-12-10,678000,house,3
2019-12-10,690000,house,3
2019-12-10,720000,house,4
2019-12-10,730000,house,4
2019-12-10,745000,house,4
2019-12-10,785000,house,3
2019-12-10,797000,house,5
2019-12-10,835000,house,4
2019-12-10,877500,house,4
2019-12-10,986000,house,3
2019-12-10,999000,house,3
2019-12-10,1180000,house,5
2019-12-10,1225000,house,4
2019-12-10,1280000,house,3
2019-12-10,1426000,house,4
2019-12-10,1960000,house,5
2019-12-12,382500,house,3
2019-12-12,445500,house,3
2019-12-12,632000,house,4
2019-12-12,920000,house,3
2019-12-12,990000,house,5
2019-12-12,1480000,house,4
2019-12-13,420000,house,3
2019-12-13,435000,house,3
2019-12-13,450000,house,3
2019-12-13,460000,house,3
2019-12-13,480000,house,3
2019-12-13,485000,house,3
2019-12-13,520500,house,3
2019-12-13,530000,house,3
2019-12-13,535000,house,3
2019-12-13,540000,house,3
2019-12-13,555000,house,3
2019-12-13,560000,house,4
2019-12-13,560000,house,3
2019-12-13,598000,house,4
2019-12-13,600000,house,4
2019-12-13,645000,house,3
2019-12-13,650000,house,4
2019-12-13,655000,house,3
2019-12-13,660000,house,3
2019-12-13,718000,house,3
2019-12-13,727500,house,4
2019-12-13,732000,house,3
2019-12-13,880000,house,4
2019-12-13,952500,house,4
2019-12-13,1000000,house,5
2019-12-13,1430000,house,3
2019-12-13,1530000,house,3
2019-12-14,387000,house,3
2019-12-14,440000,house,3
2019-12-14,440000,house,3
2019-12-14,485000,house,3
2019-12-14,499000,house,3
2019-12-14,530000,house,3
2019-12-14,770000,house,5
2019-12-14,774000,house,4
2019-12-14,825000,house,3
2019-12-14,930000,house,3
2019-12-14,1005000,house,5
2019-12-14,1035000,house,3
2019-12-14,1160000,house,4
2019-12-14,1200000,house,4
2019-12-15,437500,house,3
2019-12-15,477500,house,3
2019-12-15,485000,house,4
2019-12-15,503000,house,3
2019-12-15,525000,house,3
2019-12-15,530000,house,3
2019-12-15,530000,house,3
2019-12-15,580000,house,3
2019-12-15,602000,house,4
2019-12-15,681000,house,3
2019-12-15,721000,house,3
2019-12-15,800000,house,3
2019-12-15,840000,house,4
2019-12-15,876000,house,4
2019-12-15,1145000,house,4
2019-12-15,2300000,house,5
2019-12-16,450000,house,3
2019-12-16,480000,house,3
2019-12-16,550000,house,3
2019-12-16,555000,house,4
2019-12-16,755000,house,4
2019-12-16,837000,house,5
2019-12-16,2230000,house,5
2019-12-17,415000,house,3
2019-12-17,440000,house,3
2019-12-17,453000,house,3
2019-12-17,490000,house,3
2019-12-17,510000,house,3
2019-12-17,510000,house,3
2019-12-17,510000,house,4
2019-12-17,515000,house,3
2019-12-17,528000,house,4
2019-12-17,542500,house,3
2019-12-17,571000,house,5
2019-12-17,575000,house,4
2019-12-17,612500,house,4
2019-12-17,650000,house,4
2019-12-17,650000,house,5
2019-12-17,685000,house,4
2019-12-17,750000,house,3
2019-12-17,800000,house,4
2019-12-17,800000,house,4
2019-12-17,817500,house,3
2019-12-17,873000,house,4
2019-12-17,1075000,house,3
2019-12-17,1135000,house,2
2019-12-17,1200000,house,4
2019-12-17,1210000,house,5
2019-12-17,1255000,house,4
2019-12-19,351000,house,2
2019-12-19,388000,house,2
2019-12-19,430000,house,3
2019-12-19,430000,house,3
2019-12-19,435000,house,3
2019-12-19,477000,house,3
2019-12-19,489500,house,3
2019-12-19,500000,house,4
2019-12-19,505000,house,4
2019-12-19,617000,house,4
2019-12-19,617500,house,3
2019-12-19,630000,house,4
2019-12-19,641000,house,4
2019-12-19,650000,house,3
2019-12-19,680000,house,3
2019-12-19,687500,house,4
2019-12-19,755000,house,4
2019-12-20,381000,house,3
2019-12-20,398000,house,3
2019-12-20,465000,house,3
2019-12-20,510000,house,3
2019-12-20,558000,house,4
2019-12-20,565000,house,3
2019-12-20,585000,house,4
2019-12-20,585000,house,4
2019-12-20,617500,house,5
2019-12-20,625000,house,3
2019-12-20,850000,house,4
2019-12-20,1025000,house,5
2019-12-20,1525000,house,3
2019-12-21,400000,house,3
2019-12-21,411000,house,2
2019-12-21,470000,house,3
2019-12-21,481000,house,4
2019-12-21,488000,house,3
2019-12-21,493000,house,3
2019-12-21,505000,house,3
2019-12-21,540000,house,3
2019-12-21,570000,house,4
2019-12-21,601000,house,3
2019-12-21,650000,house,4
2019-12-21,655000,house,4
2019-12-21,692000,house,4
2019-12-21,787000,house,5
2019-12-21,810000,house,5
2019-12-21,850000,house,5
2019-12-21,975000,house,4
2019-12-21,1450000,house,2
2019-12-22,412500,house,3
2019-12-22,450000,house,2
2019-12-22,455000,house,3
2019-12-22,460000,house,3
2019-12-22,498000,house,3
2019-12-22,510000,house,3
2019-12-22,520000,house,3
2019-12-22,530000,house,4
2019-12-22,545000,house,5
2019-12-22,621000,house,4
2019-12-22,650000,house,4
2019-12-22,750000,house,3
2019-12-22,815000,house,4
2019-12-22,950000,house,5
2019-12-22,1120000,house,5
2019-12-22,1749000,house,5
2019-12-23,205000,house,1
2019-12-23,388000,house,2
2019-12-23,485000,house,3
2019-12-23,528000,house,3
2019-12-23,531000,house,3
2019-12-23,562000,house,3
2019-12-23,575000,house,3
2019-12-23,588000,house,4
2019-12-23,600000,house,3
2019-12-23,658000,house,4
2019-12-23,668000,house,5
2019-12-23,771000,house,4
2019-12-23,785000,house,3
2019-12-23,830000,house,4
2019-12-23,870000,house,3
2019-12-23,1400000,house,4
2019-12-23,2470000,house,5
2019-12-29,521000,house,4
2019-12-29,768000,house,4
2019-12-30,420000,house,3
2010-06-27,300000,unit,2
2010-07-05,300000,unit,2
2010-07-19,480000,unit,3
2010-07-20,360000,unit,2
2010-08-07,385000,unit,3
2010-08-09,405000,unit,3
2010-09-05,529000,unit,2
2010-09-07,400000,unit,2
2010-09-20,490000,unit,3
2010-09-24,220000,unit,2
2010-09-27,340000,unit,2
2010-09-28,520000,unit,2
2010-10-02,400000,unit,2
2010-10-12,410000,unit,2
2010-12-18,279950,unit,2
2010-12-18,351000,unit,1
2010-12-21,432000,unit,3
2011-01-21,315000,unit,1
2011-03-04,400000,unit,2
2011-04-05,438000,unit,2
2011-05-30,329000,unit,2
2011-06-23,289000,unit,1
2011-06-25,347300,unit,2
2011-07-02,350000,unit,2
2011-07-21,385000,unit,2
2011-07-22,415000,unit,3
2011-09-10,367000,unit,2
2011-09-12,270000,unit,1
2011-09-16,257000,unit,2
2011-09-19,420000,unit,1
2011-09-29,295000,unit,2
2011-09-30,312000,unit,2
2011-10-01,340000,unit,2
2011-10-03,325000,unit,1
2011-10-07,351000,unit,2
2011-10-07,415000,unit,2
2011-10-08,280500,unit,2
2011-10-10,330000,unit,1
2011-10-10,358000,unit,2
2011-10-14,395000,unit,2
2011-10-21,90000,unit,0
2011-10-22,231000,unit,1
2011-10-22,373000,unit,2
2011-10-23,313000,unit,2
2011-10-24,140500,unit,1
2011-10-24,432500,unit,2
2011-10-31,220000,unit,2
2011-11-07,280000,unit,2
2011-11-10,240000,unit,2
2011-11-14,405000,unit,3
2011-11-21,319950,unit,2
2011-11-21,400000,unit,1
2011-11-27,347000,unit,1
2011-12-01,280000,unit,2
2011-12-04,250000,unit,1
2011-12-04,300000,unit,2
2011-12-04,385000,unit,1
2011-12-15,295000,unit,2
2011-12-15,385000,unit,3
2011-12-16,279000,unit,1
2011-12-22,350000,unit,2
2011-12-23,315000,unit,2
2011-12-24,400000,unit,3
2011-12-24,440000,unit,2
2012-01-05,419950,unit,2
2012-01-05,425000,unit,1
2012-01-06,300000,unit,2
2012-01-07,270000,unit,2
2012-01-08,435000,unit,3
2012-01-12,475000,unit,2
2012-01-20,402000,unit,3
2012-01-23,485000,unit,3
2012-01-27,435000,unit,2
2012-01-29,279000,unit,2
2012-01-29,385000,unit,2
2012-01-30,217000,unit,2
2012-01-30,330000,unit,1
2012-02-02,379000,unit,2
2012-02-03,365000,unit,2
2012-02-03,578000,unit,2
2012-02-04,356000,unit,2
2012-02-04,419000,unit,2
2012-02-06,323000,unit,1
2012-02-09,276000,unit,3
2012-02-09,389000,unit,2
2012-02-09,405000,unit,2
2012-02-10,400000,unit,2
2012-02-10,412000,unit,2
2012-02-10,535000,unit,2
2012-02-11,366000,unit,2
2012-02-11,370000,unit,2
2012-02-12,384000,unit,3
2012-02-13,290000,unit,2
2012-02-13,321000,unit,2
2012-02-17,275000,unit,2
2012-02-17,489000,unit,2
2012-02-20,385000,unit,3
2012-02-23,338000,unit,2
2012-02-25,482500,unit,2
2012-02-26,315000,unit,1
2012-02-26,390000,unit,2
2012-02-27,410000,unit,1
2012-02-28,277000,unit,1
2012-03-02,530000,unit,2
2012-03-03,450000,unit,2
2012-03-05,278000,unit,1
2012-03-05,440000,unit,3
2012-03-06,290000,unit,2
2012-03-06,422000,unit,3
2012-03-11,275000,unit,2
2012-03-13,395000,unit,2
2012-03-17,357500,unit,2
2012-03-20,279000,unit,1
2012-03-20,490000,unit,3
2012-03-23,275000,unit,1
2012-03-25,378500,unit,3
2012-03-27,455000,unit,2
2012-03-30,310000,unit,1
2012-03-30,340000,unit,1
2012-03-30,356000,unit,2
2012-04-01,281000,unit,2
